,campaign_id,move,date,bank,tracking_mode,trash_type,lat,lon,municipality,department,state,country,river_name
1302,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89502729999999,-0.5487001999999992,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1303,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89502729999999,-0.5487001999999992,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1304,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1305,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1306,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1307,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1308,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1309,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1310,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1311,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1312,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1313,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8950622,-0.5488870000000002,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1314,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89510200000001,-0.5492263999999994,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1315,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89510200000001,-0.5492263999999994,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1316,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89510200000001,-0.5492263999999994,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1317,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89510200000001,-0.5492263999999994,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1318,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89511350000001,-0.5494855999999995,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1319,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89511350000001,-0.5494855999999995,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1320,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89511350000001,-0.5494855999999995,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1321,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89511350000001,-0.5494855999999995,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1322,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.89511350000001,-0.5494855999999995,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1323,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.89519419999999,-0.5497181999999994,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1324,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89522020000002,-0.5498323000000007,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1325,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8952481,-0.5500300999999992,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1326,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8952481,-0.5500300999999992,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1327,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8952295,-0.5501874000000001,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1328,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8952295,-0.5501874000000001,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1329,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8952155,-0.5503293999999993,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1330,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8952155,-0.5503293999999993,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1331,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8952155,-0.5503293999999993,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1332,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895241000000006,-0.5509901999999992,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1333,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895241000000006,-0.5509901999999992,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1334,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.8952306,-0.5511474999999993,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1335,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Industrials,43.8952001,-0.5513441999999995,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1336,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.89535120000001,-0.5518054000000003,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1337,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.8954328,-0.5520163999999997,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1338,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,HouseholdItems,43.8954461,-0.5524749000000001,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1339,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.8954461,-0.5524749000000001,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1340,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89542400000001,-0.5527477999999999,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1341,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89542400000001,-0.5527477999999999,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1342,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Bottles,43.89542060000001,-0.5528560999999991,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1343,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89542060000001,-0.5528560999999991,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1344,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89542060000001,-0.5528560999999991,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1345,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89542060000001,-0.5528560999999991,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1346,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,FoodPackage,43.8955993,-0.5533232999999997,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1347,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89564680000001,-0.5535119999999998,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1348,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.895689100000006,-0.5536512999999998,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1349,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.895689100000006,-0.5536512999999998,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1350,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8955445,-0.5542148999999997,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1351,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8955445,-0.5542148999999997,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1352,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8955445,-0.5542148999999997,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1353,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8955445,-0.5542148999999997,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1354,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment10,43.895509699999984,-0.5548596000000001,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1355,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89549529999999,-0.5552238999999993,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1356,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895431,-0.5554994999999996,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1357,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895431,-0.5554994999999996,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1358,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895431,-0.5554994999999996,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1359,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895431,-0.5554994999999996,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1360,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895431,-0.5554994999999996,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1361,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895431,-0.5554994999999996,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1362,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895431,-0.5554994999999996,Mont-de-Marsan,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1363,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8954634,-0.555674000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1364,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8954634,-0.555674000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1365,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8954634,-0.555674000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1366,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Bottles,43.8954634,-0.555674000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1367,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89545949999999,-0.5558971999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1368,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89545949999999,-0.5558971999999994,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1369,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89541299999999,-0.5562751000000005,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1370,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89541299999999,-0.5562751000000005,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1371,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89541299999999,-0.5562751000000005,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1372,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953946,-0.5564184000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1373,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953946,-0.5564184000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1374,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953946,-0.5564184000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1375,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953176,-0.5569489000000009,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1376,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953176,-0.5569489000000009,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1377,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953176,-0.5569489000000009,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1378,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953176,-0.5569489000000009,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1379,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953176,-0.5569489000000009,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1380,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953176,-0.5569489000000009,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1381,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953661,-0.5570739999999996,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1382,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8953661,-0.5570739999999996,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1383,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89551670000002,-0.5573042999999993,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1384,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89551670000002,-0.5573042999999993,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1385,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89553530000002,-0.5575455999999995,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1386,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895525800000016,-0.5577662999999996,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1387,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895576600000005,-0.5580420000000005,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1388,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895576600000005,-0.5580420000000005,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1389,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895576600000005,-0.5580420000000005,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1390,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895576600000005,-0.5580420000000005,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1391,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895576600000005,-0.5580420000000005,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1392,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895576600000005,-0.5580420000000005,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1393,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895576600000005,-0.5580420000000005,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1394,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895576600000005,-0.5580420000000005,Saint-Pierre-du-Mont,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1395,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.895666600000006,-0.5583147000000002,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1396,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89570890000001,-0.5586068000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1397,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89570890000001,-0.5586068000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1398,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89570890000001,-0.5586068000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1399,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8958906,-0.5589851000000006,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1400,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8958906,-0.5589851000000006,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1401,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8958906,-0.5589851000000006,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1402,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8958906,-0.5589851000000006,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1403,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8958906,-0.5589851000000006,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1404,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8959744,-0.5591855999999997,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1405,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8959744,-0.5591855999999997,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1406,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89597310000003,-0.5593704000000013,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1407,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89597310000003,-0.5593704000000013,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1408,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89604369999999,-0.5595608000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1409,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89604369999999,-0.5595608000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1410,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89604369999999,-0.5595608000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1411,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89604369999999,-0.5595608000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1412,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89604369999999,-0.5595608000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1413,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89604369999999,-0.5595608000000004,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1414,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.8960878,-0.5596477999999989,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1415,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89619079999999,-0.5603103000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1416,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89619079999999,-0.5603103000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1417,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89619079999999,-0.5603103000000001,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1418,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.896257100000014,-0.5604937999999993,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1419,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.896257100000014,-0.5604937999999993,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
1420,3666e402-9d16-407d-8cfa-985a43551a38,kayak,2022-01-19 14:13:49.687,left,manual,Fragment,43.89628780000002,-0.5606087999999996,Campet-et-Lamolère,LANDES,NOUVELLE-AQUITAINE,France,Rivière le Midou
